traveller_id,session_id,alternative_id,persona_type,mode,origin_city,destination_city,departure_window,trip_purpose,party_size,lead_days,chosen,rank,choice_probability,utility,raw_cost,raw_duration,raw_distance,cost_score,time_score,reliability_score,comfort_score,transfer_count,transfer_score,carbon_estimate_kg,carbon_score,departure_fit,source_dataset,source_record_id
T000465,S0001860,S0001860_A4,Eco-Conscious Urbanite,Rail,Hyderabad,Chennai,Morning,Commute,1,17,1,1,0.48339282598086336,0.9406,206.91,1.8,109.4,1.0,1.0,0.909,0.65,0,1.0,3.5,1.0,1.0,canonical_train_routes.parquet,train_12835_SCM_HVM
T000465,S0001860,S0001860_A5,Eco-Conscious Urbanite,Rail,Hyderabad,Chennai,Morning,Commute,1,17,0,2,0.21268870703623544,0.73535,1426.43,18.0,933.4,0.8654,0.2419,0.909,0.65,0,1.0,29.87,0.647,1.0,canonical_train_routes.parquet,train_22608_ERSC_KLMR
T000466,S0001861,S0001861_A1,Eco-Conscious Urbanite,Flight,Mumbai,Chennai,Afternoon,Business,1,9,1,3,0.06458021883954847,0.44702,15092.0,21.08,1033.5,0.0,0.0,0.971,0.8,1,0.5,159.16,0.0,1.0,canonical_flights.parquet,flight_AI-442_77352
T000466,S0001861,S0001861_A2,Eco-Conscious Urbanite,Rail,Mumbai,Chennai,Afternoon,Business,1,9,0,2,0.46755086922355615,0.94192,230.0,2.65,125.0,1.0,0.9984,0.909,0.65,0,1.0,4.0,1.0,1.0,canonical_train_routes.parquet,train_11019_DR_KMST
T000466,S0001861,S0001861_A3,Eco-Conscious Urbanite,Rail,Mumbai,Chennai,Afternoon,Business,1,9,0,1,0.46786891193689545,0.94209,230.0,2.62,125.0,1.0,1.0,0.909,0.65,0,1.0,4.0,1.0,1.0,canonical_train_routes.parquet,train_11009_DR_KMST
T000466,S0001862,S0001862_A1,Eco-Conscious Urbanite,Flight,Kolkata,Bangalore,Evening,Leisure,1,22,0,4,0.10514177089158017,0.52665,7518.0,15.75,1546.8,0.1153,0.6069,0.971,0.8,1,0.5,238.21,0.0,1.0,canonical_flights.parquet,flight_AI-526_137688
T000466,S0001862,S0001862_A2,Eco-Conscious Urbanite,Flight,Kolkata,Bangalore,Evening,Leisure,1,22,0,3,0.2156527852093605,0.70624,3862.0,2.58,1546.8,0.8261,1.0,0.971,0.8,0,1.0,238.21,0.0,1.0,canonical_flights.parquet,flight_6E-534_142124
T000466,S0001862,S0001862_A3,Eco-Conscious Urbanite,Flight,Kolkata,Bangalore,Evening,Leisure,1,22,0,5,0.0887328028101283,0.48423,8111.0,24.08,1546.8,0.0,0.3582,0.971,0.8,1,0.5,238.21,0.0,1.0,canonical_flights.parquet,flight_UK-738_141359
T000466,S0001862,S0001862_A4,Eco-Conscious Urbanite,Rail,Kolkata,Bangalore,Evening,Leisure,1,22,1,1,0.30996817732697673,0.79694,2974.22,36.08,1979.2,0.9987,0.0,0.909,0.65,0,1.0,63.33,0.9992,0.7551,canonical_train_routes.parquet,train_15228_HWH_YPR
T000466,S0001862,S0001862_A5,Eco-Conscious Urbanite,Rail,Kolkata,Bangalore,Evening,Leisure,1,22,0,2,0.28050446376195426,0.77197,2967.7,34.75,1974.8,1.0,0.0397,0.7067,0.65,0,1.0,63.19,1.0,0.7551,canonical_train_routes.parquet,train_12510_HWH_SBC
T000466,S0001863,S0001863_A1,Eco-Conscious Urbanite,Flight,Kolkata,Mumbai,Morning,Family / Personal,1,2,1,2,0.4253910575249382,0.81197,8974.0,11.33,1665.7,0.8193,1.0,0.971,0.8,1,0.5,256.52,0.5994,1.0,canonical_flights.parquet,flight_UK-706_134801
T000466,S0001863,S0001863_A2,Eco-Conscious Urbanite,Rail,Kolkata,Mumbai,Morning,Family / Personal,1,2,0,1,0.4724296661818116,0.83819,2517.78,18.0,1670.8,1.0,0.0,0.909,0.65,0,1.0,53.47,1.0,1.0,canonical_train_routes.parquet,train_12859_HWHG_DR
T000466,S0001863,S0001863_A3,Eco-Conscious Urbanite,Rail,Kolkata,Mumbai,Morning,Family / Personal,1,2,0,3,0.1021792762932502,0.4554,38236.9,18.0,17508.9,0.0,0.0,0.909,0.65,0,1.0,560.28,0.0,1.0,canonical_train_routes.parquet,train_12960_MSHM_BDTS
T000466,S0001864,S0001864_A1,Eco-Conscious Urbanite,Flight,Bangalore,Hyderabad,Night,Commute,3,38,0,2,0.2471903571590801,0.68274,5322.0,10.17,456.1,0.9169,1.0,0.971,0.8,1,0.5,70.24,0.0,1.0,canonical_flights.parquet,flight_UK-866_114239
T000466,S0001864,S0001864_A2,Eco-Conscious Urbanite,Flight,Bangalore,Hyderabad,Night,Commute,3,38,1,3,0.17260378652604585,0.59295,37985.0,14.58,456.1,0.3314,0.7618,0.971,0.95,1,0.5,70.24,0.0,1.0,canonical_flights.parquet,flight_UK-866_257707
T000466,S0001864,S0001864_A3,Eco-Conscious Urbanite,Flight,Bangalore,Hyderabad,Night,Commute,3,38,0,4,0.11986890851040864,0.5018,56476.0,22.33,456.1,0.0,0.3431,0.971,0.95,1,0.5,70.24,0.0,1.0,canonical_flights.parquet,flight_AI-808_256851
T000466,S0001864,S0001864_A4,Eco-Conscious Urbanite,Rail,Bangalore,Hyderabad,Night,Commute,3,38,0,1,0.4603369478044655,0.83819,684.32,28.68,1316.0,1.0,0.0,0.909,0.65,0,1.0,42.11,1.0,1.0,canonical_train_routes.parquet,train_16506_SDVL_SCH
T000467,S0001865,S0001865_A1,Eco-Conscious Urbanite,Flight,Mumbai,Kolkata,Early Morning,Leisure,2,37,0,4,0.15893149528097172,0.54318,5289.0,15.67,1665.7,0.4711,0.5384,0.971,0.8,1,0.5,256.52,0.0,1.0,canonical_flights.parquet,flight_SG-8152_64184
T000467,S0001865,S0001865_A2,Eco-Conscious Urbanite,Flight,Mumbai,Kolkata,Early Morning,Leisure,2,37,0,3,0.1592305675319291,0.54365,7434.0,4.08,1665.7,0.0,0.9499,0.971,0.8,1,0.5,256.52,0.0,1.0,canonical_flights.parquet,flight_6E-227_65243
T000467,S0001865,S0001865_A3,Eco-Conscious Urbanite,Flight,Mumbai,Kolkata,Early Morning,Leisure,2,37,1,2,0.2902879211756649,0.69378,4500.0,2.67,1665.7,0.6444,1.0,0.971,0.8,0,1.0,256.52,0.0,1.0,canonical_flights.parquet,flight_SG-241_69253
T000467,S0001865,S0001865_A4,Eco-Conscious Urbanite,Rail,Mumbai,Kolkata,Early Morning,Leisure,2,37,0,1,0.39155001601143424,0.76859,2880.98,30.83,1916.2,1.0,0.0,0.909,0.65,0,1.0,61.32,1.0,1.0,canonical_train_routes.parquet,train_12471_BDTS_JAT
T000467,S0001866,S0001866_A1,Eco-Conscious Urbanite,Flight,Bangalore,Mumbai,Early Morning,Leisure,3,35,0,2,0.2968715580111178,0.55303,11205.0,10.67,834.4,0.0,1.0,0.971,0.8,1,0.5,128.5,0.0,1.0,canonical_flights.parquet,flight_UK-810_94652
T000467,S0001866,S0001866_A2,Eco-Conscious Urbanite,Rail,Bangalore,Mumbai,Early Morning,Leisure,3,35,1,1,0.7031284419888822,0.76859,1702.16,23.17,1119.7,1.0,0.0,0.909,0.65,0,1.0,35.83,1.0,1.0,canonical_train_routes.parquet,train_11018_SDVL_DR
T000467,S0001867,S0001867_A1,Eco-Conscious Urbanite,Flight,Bangalore,Chennai,Early Morning,Commute,1,4,0,4,0.15187263931751957,0.70429,60396.0,15.75,267.9,0.0,0.5483,0.971,0.95,1,0.5,41.26,0.9803,1.0,canonical_flights.parquet,flight_UK-810_260322
T000467,S0001867,S0001867_A2,Eco-Conscious Urbanite,Flight,Bangalore,Chennai,Early Morning,Commute,1,4,0,3,0.17427635220727117,0.73869,44280.0,16.42,267.9,0.269,0.4985,0.971,0.95,1,0.5,41.26,0.9803,1.0,canonical_flights.parquet,flight_UK-858_259249
T000467,S0001867,S0001867_A3,Eco-Conscious Urbanite,Flight,Bangalore,Chennai,Early Morning,Commute,1,4,0,1,0.3744290267780123,0.92988,3091.0,9.67,267.9,0.9566,1.0,0.971,0.8,1,0.5,41.26,0.9803,1.0,canonical_flights.parquet,flight_G8-510_118232
T000467,S0001867,S0001867_A4,Eco-Conscious Urbanite,Rail,Bangalore,Chennai,Early Morning,Commute,1,4,0,5,0.0596994179270678,0.47086,27002.76,23.13,18214.7,0.5575,0.0,0.909,0.65,0,1.0,582.87,0.0,1.0,canonical_train_routes.parquet,train_09406_YPR_KMST
T000467,S0001867,S0001867_A5,Eco-Conscious Urbanite,Rail,Bangalore,Chennai,Early Morning,Commute,1,4,1,2,0.23972256377012924,0.8184,493.9,19.55,949.8,1.0,0.266,0.909,0.65,0,1.0,30.39,1.0,1.0,canonical_train_routes.parquet,train_16614_CSDR_KMST
T000467,S0001868,S0001868_A1,Eco-Conscious Urbanite,Flight,Chennai,Kolkata,Early Morning,Business,1,14,0,3,0.1335199331667001,0.52285,4629.0,17.33,1385.2,0.9662,0.0,0.971,0.8,1,0.5,213.32,0.0,1.0,canonical_flights.parquet,flight_AI-569_201075
T000467,S0001868,S0001868_A2,Eco-Conscious Urbanite,Flight,Chennai,Kolkata,Early Morning,Business,1,14,0,4,0.12836667008785918,0.51301,54896.0,9.83,1385.2,0.0,0.7089,0.971,0.95,1,0.5,213.32,0.0,1.0,canonical_flights.parquet,flight_UK-828_296235
T000467,S0001868,S0001868_A3,Eco-Conscious Urbanite,Flight,Chennai,Kolkata,Early Morning,Business,1,14,0,2,0.2846245031648884,0.71208,3994.0,6.75,1385.2,0.9784,1.0,0.971,0.8,1,0.5,213.32,0.0,1.0,canonical_flights.parquet,flight_6E-495_200360
T000467,S0001868,S0001868_A4,Eco-Conscious Urbanite,Rail,Chennai,Kolkata,Early Morning,Business,1,14,1,1,0.4534888935805524,0.82853,2868.78,14.63,1021.8,1.0,0.2552,0.8463,0.85,0,1.0,32.7,1.0,1.0,canonical_train_routes.parquet,train_12221_TMR_HWH
T000468,S0001869,S0001869_A1,Eco-Conscious Urbanite,Flight,Bangalore,Kolkata,Early Morning,Leisure,1,6,0,2,0.13074359774491398,0.47462,51817.0,16.92,1546.8,0.0,0.0,0.971,0.95,1,0.5,238.21,0.0,1.0,canonical_flights.parquet,flight_AI-640_254053
T000468,S0001869,S0001869_A2,Eco-Conscious Urbanite,Rail,Bangalore,Kolkata,Early Morning,Leisure,1,6,1,1,0.869256402255086,0.94822,1071.61,12.55,460.6,1.0,1.0,0.909,0.65,0,1.0,14.74,1.0,1.0,canonical_train_routes.parquet,train_16515_SDVL_SHMI
T000468,S0001870,S0001870_A1,Eco-Conscious Urbanite,Flight,Bangalore,Hyderabad,Morning,Family / Personal,2,26,0,2,0.3076457323542479,0.69399,3105.0,8.58,456.1,0.9844,1.0,0.971,0.8,1,0.5,70.24,0.0,1.0,canonical_flights.parquet,flight_6E-6212_112820
T000468,S0001870,S0001870_A2,Eco-Conscious Urbanite,Flight,Bangalore,Hyderabad,Morning,Family / Personal,2,26,0,3,0.17227101430737543,0.54902,56588.0,13.17,456.1,0.0,0.605,0.971,0.95,1,0.5,70.24,0.0,1.0,canonical_flights.parquet,flight_UK-812_258693
T000468,S0001870,S0001870_A3,Eco-Conscious Urbanite,Rail,Bangalore,Hyderabad,Morning,Family / Personal,2,26,1,1,0.5200832533383767,0.82525,2255.35,20.2,1003.6,1.0,0.0,0.909,0.65,0,1.0,32.12,1.0,1.0,canonical_train_routes.parquet,train_12890_YPR_SCM
T000468,S0001871,S0001871_A1,Eco-Conscious Urbanite,Flight,Hyderabad,Chennai,Night,Business,1,22,0,4,0.09055234246979439,0.55331,40843.0,12.67,507.8,0.2122,0.4417,0.971,0.95,1,0.5,78.2,0.0,1.0,canonical_flights.parquet,flight_AI-698_286153
T000468,S0001871,S0001871_A2,Eco-Conscious Urbanite,Flight,Hyderabad,Chennai,Night,Business,1,22,0,5,0.06609995415892911,0.47462,51707.0,19.75,507.8,0.0,0.0,0.971,0.95,1,0.5,78.2,0.0,1.0,canonical_flights.parquet,flight_UK-870_286870
T000468,S0001871,S0001871_A3,Eco-Conscious Urbanite,Flight,Hyderabad,Chennai,Night,Business,1,22,1,3,0.11781646748570043,0.61911,4075.0,12.67,507.8,0.9302,0.4417,0.971,0.8,1,0.5,78.2,0.0,1.0,canonical_flights.parquet,flight_AI-698_178004
T000468,S0001871,S0001871_A4,Eco-Conscious Urbanite,Rail,Hyderabad,Chennai,Night,Business,1,22,0,2,0.2860618520499002,0.84088,940.99,12.38,605.4,0.9915,0.4598,0.909,0.65,0,1.0,19.37,0.8194,1.0,canonical_train_routes.parquet,train_25631_ASCE_MSK
T000468,S0001871,S0001871_A5,Eco-Conscious Urbanite,Rail,Hyderabad,Chennai,Night,Business,1,22,0,1,0.43946938383567596,0.94822,503.28,3.72,199.9,1.0,1.0,0.909,0.65,0,1.0,6.4,1.0,1.0,canonical_train_routes.parquet,train_12753_SCMN_MMS
T000468,S0001872,S0001872_A1,Eco-Conscious Urbanite,Flight,Delhi,Mumbai,Evening,Leisure,2,35,1,3,0.1138405225201228,0.47462,32646.0,20.58,1137.1,0.0,0.0,0.971,0.95,1,0.5,175.11,0.0,1.0,canonical_flights.parquet,flight_AI-811_208085
T000468,S0001872,S0001872_A2,Eco-Conscious Urbanite,Flight,Delhi,Mumbai,Evening,Leisure,2,35,0,2,0.335036185940012,0.74448,3100.0,2.25,1137.1,0.9297,1.0,0.971,0.8,0,1.0,175.11,0.0,1.0,canonical_flights.parquet,flight_UK-977_8825
T000468,S0001872,S0001872_A3,Eco-Conscious Urbanite,Rail,Delhi,Mumbai,Evening,Leisure,2,35,0,1,0.5511232915398652,0.86891,865.09,17.38,1330.9,1.0,0.1746,0.909,0.85,0,1.0,42.59,1.0,1.0,canonical_train_routes.parquet,train_12954_NZM_BDTS
T000469,S0001873,S0001873_A1,Eco-Conscious Urbanite,Flight,Bangalore,Mumbai,Afternoon,Family / Personal,1,21,0,2,0.30735043597662476,0.68256,44863.0,28.42,834.4,0.0,0.098,0.971,0.95,1,0.5,128.5,1.0,1.0,canonical_flights.parquet,flight_AI-573_252459
T000469,S0001873,S0001873_A2,Eco-Conscious Urbanite,Flight,Bangalore,Mumbai,Afternoon,Family / Personal,1,21,1,1,0.422009819133479,0.76182,7384.0,29.0,834.4,1.0,0.0,0.971,0.8,1,0.5,128.5,1.0,1.0,canonical_flights.parquet,flight_AI-573_96985
T000469,S0001873,S0001873_A3,Eco-Conscious Urbanite,Rail,Bangalore,Mumbai,Afternoon,Family / Personal,1,21,0,3,0.27063974488989634,0.65076,27222.68,23.08,18363.3,0.4707,1.0,0.7385,0.65,0,1.0,587.63,0.0,1.0,canonical_train_routes.parquet,train_11014_SBC_LTT
T000469,S0001874,S0001874_A1,Eco-Conscious Urbanite,Flight,Bangalore,Kolkata,Early Morning,Commute,1,48,0,2,0.1230693386923881,0.44976,7978.0,14.42,1546.8,0.0,0.0,0.971,0.8,1,0.5,238.21,0.0,1.0,canonical_flights.parquet,flight_G8-116_108211
T000469,S0001874,S0001874_A2,Eco-Conscious Urbanite,Rail,Bangalore,Kolkata,Early Morning,Commute,1,48,1,1,0.8769306613076119,0.94068,239.51,12.55,460.6,1.0,1.0,0.909,0.65,0,1.0,14.74,1.0,1.0,canonical_train_routes.parquet,train_16515_SDVL_SHMI
T000469,S0001875,S0001875_A1,Eco-Conscious Urbanite,Flight,Chennai,Hyderabad,Afternoon,Leisure,1,37,0,3,0.18061912337483882,0.72002,1551.0,1.17,507.8,0.5705,0.9813,0.971,0.8,0,1.0,78.2,0.0,1.0,canonical_flights.parquet,flight_6E-591_206478
T000469,S0001875,S0001875_A2,Eco-Conscious Urbanite,Flight,Chennai,Hyderabad,Afternoon,Leisure,1,37,0,5,0.069099709270295,0.47981,3491.0,8.42,507.8,0.0,0.1828,0.971,0.8,1,0.5,78.2,0.0,1.0,canonical_flights.parquet,flight_6E-605_204503
T000469,S0001875,S0001875_A3,Eco-Conscious Urbanite,Flight,Chennai,Hyderabad,Afternoon,Leisure,1,37,0,4,0.08428387144456784,0.52947,1105.0,10.08,507.8,0.7016,0.0,0.971,0.8,1,0.5,78.2,0.0,1.0,canonical_flights.parquet,flight_6E-605_205224
T000469,S0001875,S0001875_A4,Eco-Conscious Urbanite,Rail,Chennai,Hyderabad,Afternoon,Leisure,1,37,0,2,0.22939158546254093,0.77978,930.78,6.6,396.0,0.7529,0.3833,0.909,0.65,0,1.0,12.67,0.8416,1.0,canonical_train_routes.parquet,train_18104_KMS_BKSC
T000469,S0001875,S0001875_A5,Eco-Conscious Urbanite,Rail,Chennai,Hyderabad,Afternoon,Leisure,1,37,1,1,0.43660571044775737,0.94068,90.39,1.0,10.5,1.0,1.0,0.909,0.65,0,1.0,0.34,1.0,1.0,canonical_train_routes.parquet,train_12636_STM_MSC
T000469,S0001876,S0001876_A1,Eco-Conscious Urbanite,Flight,Chennai,Bangalore,Night,Leisure,3,15,0,4,0.09346892684791537,0.49098,44144.0,21.25,267.9,0.0,0.1397,0.971,0.95,1,0.5,41.26,0.0,1.0,canonical_flights.parquet,flight_UK-824_294948
T000469,S0001876,S0001876_A2,Eco-Conscious Urbanite,Flight,Chennai,Bangalore,Night,Leisure,3,15,0,2,0.17637793450040337,0.64973,5888.0,12.58,267.9,0.876,0.6109,0.971,0.8,1,0.5,41.26,0.0,1.0,canonical_flights.parquet,flight_AI-538_195327
T000469,S0001876,S0001876_A3,Eco-Conscious Urbanite,Rail,Chennai,Bangalore,Night,Leisure,3,15,0,3,0.16537722024824078,0.63363,1517.3,23.82,994.8,0.9761,0.0,0.909,0.65,0,1.0,31.83,0.2949,1.0,canonical_train_routes.parquet,train_16505_KMST_SDVL
T000469,S0001876,S0001876_A4,Eco-Conscious Urbanite,Rail,Chennai,Bangalore,Night,Leisure,3,15,1,1,0.5647759184034405,0.94068,474.05,5.42,289.9,1.0,1.0,0.909,0.65,0,1.0,9.28,1.0,1.0,canonical_train_routes.parquet,train_12691_MSU_YPR
T000470,S0001877,S0001877_A1,Eco-Conscious Urbanite,Flight,Chennai,Kolkata,Early Morning,Family / Personal,1,47,0,3,0.1209476625117784,0.52212,5937.0,26.67,1385.2,0.526,0.0,0.971,0.8,1,0.5,213.32,0.0,1.0,canonical_flights.parquet,flight_UK-832_201207
T000470,S0001877,S0001877_A2,Eco-Conscious Urbanite,Flight,Chennai,Kolkata,Early Morning,Family / Personal,1,47,0,4,0.11391333167553121,0.50714,12408.0,11.17,1385.2,0.0,0.7416,0.971,0.8,1,0.5,213.32,0.0,1.0,canonical_flights.parquet,flight_UK-832_198756
T000470,S0001877,S0001877_A3,Eco-Conscious Urbanite,Flight,Chennai,Kolkata,Early Morning,Family / Personal,1,47,0,2,0.14707135994590098,0.57101,5937.0,15.83,1385.2,0.526,0.5187,0.971,0.8,1,0.5,213.32,0.0,1.0,canonical_flights.parquet,flight_UK-832_199859
T000470,S0001877,S0001877_A4,Eco-Conscious Urbanite,Rail,Chennai,Kolkata,Early Morning,Family / Personal,1,47,1,1,0.6180676458667894,0.92993,105.25,5.77,202.4,1.0,1.0,0.8463,0.65,0,1.0,6.48,1.0,1.0,canonical_train_routes.parquet,train_58014_RSG_HWH
T000470,S0001878,S0001878_A1,Eco-Conscious Urbanite,Flight,Bangalore,Delhi,Night,Business,2,7,1,1,0.4454447238456453,0.94035,7484.0,5.0,1708.8,1.0,1.0,0.971,0.8,1,0.5,263.16,1.0,1.0,canonical_flights.parquet,flight_I5-1782_86165
T000470,S0001878,S0001878_A2,Eco-Conscious Urbanite,Flight,Bangalore,Delhi,Night,Business,2,7,0,2,0.2186851802670631,0.76249,54841.0,16.42,1708.8,0.0,0.5982,0.971,0.95,1,0.5,263.16,1.0,1.0,canonical_flights.parquet,flight_UK-866_245272
T000470,S0001878,S0001878_A3,Eco-Conscious Urbanite,Flight,Bangalore,Delhi,Night,Business,2,7,0,3,0.2186851802670631,0.76249,54841.0,16.42,1708.8,0.0,0.5982,0.971,0.95,1,0.5,263.16,1.0,1.0,canonical_flights.parquet,flight_UK-866_248184
T000470,S0001878,S0001878_A4,Eco-Conscious Urbanite,Rail,Bangalore,Delhi,Night,Business,2,7,0,4,0.11718491562022836,0.60652,12886.19,33.42,19824.9,0.8859,0.0,0.909,0.85,0,1.0,634.4,0.0,1.0,canonical_train_routes.parquet,train_12493_YPR_NZM
T000470,S0001879,S0001879_A1,Eco-Conscious Urbanite,Flight,Chennai,Hyderabad,Night,Leisure,1,15,1,2,0.2683533712355655,0.79981,6032.0,15.75,507.8,0.8918,0.0,0.971,0.8,1,0.5,78.2,0.8835,1.0,canonical_flights.parquet,flight_UK-824_204170
T000470,S0001879,S0001879_A2,Eco-Conscious Urbanite,Flight,Chennai,Hyderabad,Night,Leisure,1,15,0,3,0.18800426737479362,0.71085,51457.0,12.58,507.8,0.0,0.3562,0.971,0.95,1,0.5,78.2,0.8835,1.0,canonical_flights.parquet,flight_UK-838_299038
T000470,S0001879,S0001879_A3,Eco-Conscious Urbanite,Rail,Chennai,Hyderabad,Night,Leisure,1,15,0,4,0.07691528807542033,0.48741,50616.5,13.75,18543.9,0.0165,0.2247,0.909,0.85,0,1.0,593.4,0.0,1.0,canonical_train_routes.parquet,train_12438_MSO_SC
T000470,S0001879,S0001879_A4,Eco-Conscious Urbanite,Rail,Chennai,Hyderabad,Night,Leisure,1,15,0,1,0.4667270733142206,0.93817,520.52,6.85,321.3,1.0,1.0,0.909,0.65,0,1.0,10.28,1.0,1.0,canonical_train_routes.parquet,train_17204_KMST_SCH
T000470,S0001880,S0001880_A1,Eco-Conscious Urbanite,Flight,Mumbai,Kolkata,Morning,Commute,1,19,0,3,0.1639103566046417,0.51378,5949.0,10.83,1665.7,0.0,0.812,0.971,0.8,1,0.5,256.52,0.0,1.0,canonical_flights.parquet,flight_UK-960_67624
T000470,S0001880,S0001880_A2,Eco-Conscious Urbanite,Flight,Mumbai,Kolkata,Morning,Commute,1,19,0,2,0.22216040640051188,0.5898,4556.0,9.17,1665.7,0.3613,1.0,0.971,0.8,1,0.5,256.52,0.0,1.0,canonical_flights.parquet,flight_AI-809_64358
T000470,S0001880,S0001880_A3,Eco-Conscious Urbanite,Rail,Mumbai,Kolkata,Morning,Commute,1,19,1,1,0.6139292369948464,0.84392,2093.21,18.0,4025.4,1.0,0.0,0.909,0.65,0,1.0,128.81,1.0,1.0,canonical_train_routes.parquet,train_16333_TPND_SHMI
T000471,S0001881,S0001881_A1,Eco-Conscious Urbanite,Flight,Bangalore,Kolkata,Evening,Leisure,3,25,0,2,0.27916646042475274,0.56009,7778.0,20.67,1546.8,0.0,1.0,0.971,0.8,1,0.5,238.21,0.0,1.0,canonical_flights.parquet,flight_AI-503_105072
T000471,S0001881,S0001881_A2,Eco-Conscious Urbanite,Rail,Bangalore,Kolkata,Evening,Leisure,3,25,1,1,0.7208335395752473,0.79724,2863.66,34.58,1904.5,1.0,0.0,0.8463,0.65,0,1.0,60.94,1.0,1.0,canonical_train_routes.parquet,train_12864_YPR_HWH
T000471,S0001882,S0001882_A1,Eco-Conscious Urbanite,Flight,Mumbai,Kolkata,Early Morning,Leisure,3,21,0,2,0.2682328282452519,0.71034,6240.0,13.42,1665.7,0.9301,1.0,0.971,0.8,2,0.3333,256.52,0.0,1.0,canonical_flights.parquet,flight_AI-633_66535
T000471,S0001882,S0001882_A2,Eco-Conscious Urbanite,Flight,Mumbai,Kolkata,Early Morning,Leisure,3,21,0,3,0.19354215914657352,0.62875,6840.0,25.0,1665.7,0.9177,0.3119,0.971,0.8,1,0.5,256.52,0.0,1.0,canonical_flights.parquet,flight_AI-635_64678
T000471,S0001882,S0001882_A3,Eco-Conscious Urbanite,Flight,Mumbai,Kolkata,Early Morning,Leisure,3,21,0,4,0.1584969524146452,0.57881,51405.0,13.58,1665.7,0.0,0.9905,0.971,0.95,1,0.5,256.52,0.0,1.0,canonical_flights.parquet,flight_UK-954_234483
T000471,S0001882,S0001882_A4,Eco-Conscious Urbanite,Rail,Mumbai,Kolkata,Early Morning,Leisure,3,21,1,1,0.37972806019352934,0.79724,2845.46,30.25,1892.2,1.0,0.0,0.8463,0.65,0,1.0,60.55,1.0,1.0,canonical_train_routes.parquet,train_12859_DR_HWH
T000471,S0001883,S0001883_A1,Eco-Conscious Urbanite,Flight,Mumbai,Chennai,Evening,Leisure,1,42,0,3,0.16652275822106016,0.59799,64173.0,25.75,1033.5,0.0,0.0,0.971,0.95,1,0.5,159.16,0.7276,1.0,canonical_flights.parquet,flight_UK-996_244310
T000471,S0001883,S0001883_A2,Eco-Conscious Urbanite,Rail,Mumbai,Chennai,Evening,Leisure,1,42,0,2,0.1838153987051701,0.62269,26570.0,9.73,17922.3,0.5891,0.6911,0.909,0.65,0,1.0,573.51,0.0,1.0,canonical_train_routes.parquet,train_12107_LTT_MUO
T000471,S0001883,S0001883_A3,Eco-Conscious Urbanite,Rail,Mumbai,Chennai,Evening,Leisure,1,42,1,1,0.6496618430737698,0.93832,340.0,2.57,125.0,1.0,1.0,0.909,0.65,0,1.0,4.0,1.0,1.0,canonical_train_routes.parquet,train_11023_DR_KMST
T000471,S0001884,S0001884_A1,Eco-Conscious Urbanite,Flight,Chennai,Bangalore,Night,Business,1,4,0,1,0.5076049964406272,0.89076,4755.0,22.75,267.9,0.9313,0.7358,0.971,0.8,1,0.5,41.26,1.0,1.0,canonical_flights.parquet,flight_UK-824_197411
T000471,S0001884,S0001884_A2,Eco-Conscious Urbanite,Flight,Chennai,Bangalore,Night,Business,1,4,0,2,0.3315914301721289,0.78431,58970.0,19.5,267.9,0.0,1.0,0.971,0.95,1,0.5,41.26,1.0,1.0,canonical_flights.parquet,flight_UK-824_294262
T000471,S0001884,S0001884_A3,Eco-Conscious Urbanite,Rail,Chennai,Bangalore,Night,Business,1,4,1,3,0.16080357338724383,0.60338,754.94,31.8,1451.8,1.0,0.0,0.909,0.65,0,1.0,46.46,0.0,1.0,canonical_train_routes.parquet,train_15023_MSO_YPR
T000472,S0001885,S0001885_A1,Eco-Conscious Urbanite,Flight,Bangalore,Mumbai,Evening,Commute,2,17,0,2,0.3378522608743053,0.59696,54684.0,16.83,834.4,0.0,1.0,0.971,0.95,1,0.5,128.5,0.0,1.0,canonical_flights.parquet,flight_AI-503_249645
T000472,S0001885,S0001885_A2,Eco-Conscious Urbanite,Rail,Bangalore,Mumbai,Evening,Commute,2,17,1,1,0.6621477391256947,0.76518,1634.96,22.62,1074.3,1.0,0.0,0.909,0.65,0,1.0,34.38,1.0,0.7573,canonical_train_routes.parquet,train_16332_CSDR_DR
T000472,S0001886,S0001886_A1,Eco-Conscious Urbanite,Flight,Kolkata,Hyderabad,Night,Leisure,3,43,0,3,0.21115535913063524,0.66491,6487.0,11.17,1207.2,0.9053,0.5484,0.971,0.8,1,0.5,185.91,0.0,1.0,canonical_flights.parquet,flight_I5-2991_143175
T000472,S0001886,S0001886_A2,Eco-Conscious Urbanite,Flight,Kolkata,Hyderabad,Night,Leisure,3,43,1,2,0.3045740252085566,0.75649,6489.0,2.17,1207.2,0.9052,1.0,0.971,0.8,0,1.0,185.91,0.0,1.0,canonical_flights.parquet,flight_6E-6172_143385
T000472,S0001886,S0001886_A3,Eco-Conscious Urbanite,Flight,Kolkata,Hyderabad,Night,Leisure,3,43,0,4,0.12544584628449515,0.53473,49207.0,11.25,1207.2,0.0,0.5444,0.971,0.95,1,0.5,185.91,0.0,1.0,canonical_flights.parquet,flight_UK-774_272664
T000472,S0001886,S0001886_A4,Eco-Conscious Urbanite,Rail,Kolkata,Hyderabad,Night,Leisure,3,43,0,1,0.358824769376313,0.79747,2015.92,22.1,1331.7,1.0,0.0,0.909,0.65,0,1.0,42.61,1.0,1.0,canonical_train_routes.parquet,train_12321_HWH_SCKR
